worker_id,status,current_dispatch_id,current_task_id,current_lat,current_lon,location_accuracy_m,battery_level,network_status,last_seen_at,last_location_at,status_updated_at,dataset_version,import_batch_id
W00420,AVAILABLE,,,36.264379,127.780017,12.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00421,OFF_DUTY,,,36.252853,127.741983,7.6,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00422,AVAILABLE,,,36.986401,128.299188,13.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00423,AVAILABLE,,,36.984789,128.285868,7.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00424,AVAILABLE,,,37.011195,128.296991,7.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00425,AVAILABLE,,,36.998813,128.303072,14.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00426,AVAILABLE,,,37.012652,128.29725,6.4,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00427,OFF_DUTY,,,37.00134,128.282295,6.9,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00428,AVAILABLE,,,36.750946,127.148252,10.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00429,AVAILABLE,,,36.741321,127.131222,8.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00430,AVAILABLE,,,36.737092,127.162158,7.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00431,AVAILABLE,,,36.747382,127.145527,7.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00432,AVAILABLE,,,36.756938,127.159958,11.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00433,OFF_DUTY,,,36.771643,127.149899,10.0,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00434,AVAILABLE,,,36.928985,127.179472,6.7,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00435,AVAILABLE,,,36.906986,127.179868,12.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00436,AVAILABLE,,,36.917381,127.197106,8.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00437,AVAILABLE,,,36.942147,127.196722,10.5,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00438,AVAILABLE,,,36.937459,127.180613,13.1,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00439,OFF_DUTY,,,36.913766,127.192538,17.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00440,AVAILABLE,,,36.472765,126.989943,18.1,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00441,AVAILABLE,,,36.426952,126.997684,10.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00442,AVAILABLE,,,36.428197,126.975419,10.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00443,AVAILABLE,,,36.475949,127.02177,7.0,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00444,AVAILABLE,,,36.444638,127.018975,13.2,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00445,OFF_DUTY,,,36.461322,126.975808,15.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00446,AVAILABLE,,,36.394877,126.594393,13.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00447,AVAILABLE,,,36.382853,126.626098,19.7,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00448,AVAILABLE,,,36.40596,126.60492,15.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00449,AVAILABLE,,,36.371529,126.597551,15.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00450,AVAILABLE,,,36.405071,126.59577,15.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00451,OFF_DUTY,,,36.402572,126.627226,11.5,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00452,AVAILABLE,,,36.708221,127.001192,6.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00453,AVAILABLE,,,36.70424,127.004405,19.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00454,AVAILABLE,,,36.727339,126.998432,10.6,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00455,AVAILABLE,,,36.745317,127.002908,12.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00456,AVAILABLE,,,36.713463,126.993116,11.8,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00457,OFF_DUTY,,,36.743842,127.022188,19.0,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00458,AVAILABLE,,,36.756808,126.372574,15.1,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00459,AVAILABLE,,,36.776302,126.379819,19.7,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00460,AVAILABLE,,,36.744914,126.396899,7.4,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00461,AVAILABLE,,,36.766612,126.407819,19.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00462,AVAILABLE,,,36.757631,126.403067,9.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00463,OFF_DUTY,,,36.765974,126.408827,15.0,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00464,AVAILABLE,,,36.881711,126.735207,16.9,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00465,AVAILABLE,,,36.909438,126.761582,10.4,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00466,AVAILABLE,,,36.915222,126.763795,12.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00467,AVAILABLE,,,36.887504,126.760284,15.9,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00468,AVAILABLE,,,36.894982,126.778138,18.2,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00469,OFF_DUTY,,,36.880419,126.741603,9.2,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00470,AVAILABLE,,,36.360598,126.722385,9.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00471,AVAILABLE,,,36.349089,126.723632,10.4,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00472,AVAILABLE,,,36.372729,126.723072,18.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00473,AVAILABLE,,,36.385203,126.744519,8.7,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00474,AVAILABLE,,,36.353505,126.738463,9.6,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00475,OFF_DUTY,,,36.381883,126.740673,15.9,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00476,AVAILABLE,,,36.132201,126.651811,14.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00477,AVAILABLE,,,36.136731,126.634509,14.0,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00478,AVAILABLE,,,36.127269,126.633836,14.4,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00479,AVAILABLE,,,36.097704,126.648841,6.6,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00480,AVAILABLE,,,36.132803,126.65036,17.4,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00481,OFF_DUTY,,,36.121953,126.65711,14.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00482,AVAILABLE,,,36.424206,126.809897,8.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00483,AVAILABLE,,,36.44016,126.826866,6.7,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00484,AVAILABLE,,,36.41336,126.843759,14.6,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00485,AVAILABLE,,,36.40521,126.836926,11.1,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00486,AVAILABLE,,,36.422665,126.831484,14.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00487,OFF_DUTY,,,36.406763,126.823843,10.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00488,AVAILABLE,,,36.603498,126.622308,13.2,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00489,AVAILABLE,,,36.597394,126.613065,16.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00490,AVAILABLE,,,36.588771,126.623799,14.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00491,AVAILABLE,,,36.580507,126.619732,8.2,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00492,AVAILABLE,,,36.58906,126.619752,16.9,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00493,OFF_DUTY,,,36.600109,126.616789,12.7,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00494,AVAILABLE,,,36.680113,126.916965,6.0,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00495,AVAILABLE,,,36.649225,126.91781,6.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00496,AVAILABLE,,,36.660798,126.908732,7.5,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00497,AVAILABLE,,,36.66812,126.916097,14.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00498,AVAILABLE,,,36.669521,126.91191,11.2,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00499,OFF_DUTY,,,36.684841,126.917235,11.2,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00500,AVAILABLE,,,36.66447,126.297857,14.1,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00501,AVAILABLE,,,36.645145,126.282854,7.8,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00502,AVAILABLE,,,36.672333,126.330057,7.3,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00503,AVAILABLE,,,36.653414,126.284045,13.3,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00504,AVAILABLE,,,36.650992,126.299873,17.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00505,AVAILABLE,,,36.68198,126.323782,18.7,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00506,OFF_DUTY,,,36.693515,126.302411,18.7,72,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00507,AVAILABLE,,,35.7845,127.088691,14.7,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00508,AVAILABLE,,,35.759007,127.082489,8.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00509,AVAILABLE,,,35.787405,127.098499,19.7,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00510,AVAILABLE,,,35.786314,127.068995,12.8,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00511,AVAILABLE,,,35.769658,127.094979,15.8,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00512,OFF_DUTY,,,35.789804,127.091029,8.7,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00513,AVAILABLE,,,35.993008,126.74136,6.8,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00514,AVAILABLE,,,35.989714,126.739131,6.3,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00515,AVAILABLE,,,35.962098,126.732286,18.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00516,AVAILABLE,,,35.984745,126.716738,10.4,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00517,AVAILABLE,,,35.969056,126.717146,15.1,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00518,OFF_DUTY,,,35.975769,126.735909,18.8,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00519,AVAILABLE,,,36.042473,126.965187,15.0,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00520,AVAILABLE,,,36.030361,126.981096,13.2,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00521,AVAILABLE,,,36.017602,126.974134,7.0,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00522,AVAILABLE,,,36.008118,126.961858,13.5,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00523,AVAILABLE,,,36.038753,126.940368,19.7,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00524,OFF_DUTY,,,36.038251,126.967886,8.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00525,AVAILABLE,,,35.598406,126.831954,14.4,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00526,AVAILABLE,,,35.607135,126.792847,15.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00527,AVAILABLE,,,35.616282,126.82878,10.7,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00528,AVAILABLE,,,35.576109,126.789835,16.4,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00529,AVAILABLE,,,35.612917,126.802876,20.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00530,OFF_DUTY,,,35.604916,126.817339,17.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00531,AVAILABLE,,,35.429485,127.356054,8.4,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00532,AVAILABLE,,,35.432601,127.350236,7.1,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00533,AVAILABLE,,,35.421869,127.331387,13.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00534,AVAILABLE,,,35.391167,127.348969,16.4,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00535,AVAILABLE,,,35.397122,127.341732,20.0,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00536,OFF_DUTY,,,35.413597,127.357115,11.1,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00537,AVAILABLE,,,35.809827,126.981529,15.5,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00538,AVAILABLE,,,35.828121,126.943307,9.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00539,AVAILABLE,,,35.822614,126.970361,11.5,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00540,AVAILABLE,,,35.810074,126.937692,8.2,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00541,AVAILABLE,,,35.818705,126.955609,12.6,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00542,OFF_DUTY,,,35.829454,126.974132,19.5,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00543,AVAILABLE,,,35.957826,127.210464,18.8,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00544,AVAILABLE,,,35.958533,127.186211,13.8,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00545,AVAILABLE,,,35.941893,127.185633,8.3,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00546,AVAILABLE,,,35.93733,127.197057,12.0,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00547,AVAILABLE,,,35.971202,127.198813,13.1,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00548,OFF_DUTY,,,35.942754,127.194284,18.4,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00549,AVAILABLE,,,35.526558,127.170852,12.4,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00550,AVAILABLE,,,35.529656,127.16581,12.3,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00551,AVAILABLE,,,35.498432,127.211102,8.8,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00552,AVAILABLE,,,35.511644,127.186925,9.0,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00553,AVAILABLE,,,35.524534,127.211902,8.3,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00554,OFF_DUTY,,,35.495871,127.198273,9.7,65,OFFLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00555,AVAILABLE,,,35.406633,127.168281,14.3,65,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00556,AVAILABLE,,,35.424429,127.176152,19.6,72,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00557,AVAILABLE,,,35.419014,127.185535,6.9,79,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00558,AVAILABLE,,,35.421457,127.163288,16.4,86,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
W00559,AVAILABLE,,,35.418646,127.150412,18.6,93,ONLINE,2026-07-18 08:55:00,2026-07-18 08:55:00,2026-07-18 08:55:00,3.0,WF_V3_ALL_REGIONS_20260718
